wav_filename,wav_filesize,transcript
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_090.wav,6.4433125,mawuxojlatɔ lε ɖesu ɖo fɔngbe kplɔn wε bona do jla mawuxo ɖo to ɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_091.wav,1.973875,nε gbɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_092.wav,4.1065,xovε ɖo huhui enε ɔ wutu wε e xɔ nuɖuɖu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_093.wav,2.4049375,e gbε kpo ɖo tunnu tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_094.wav,3.3805,mεsi kplɔn nu ye cobɔ ye ɖu afɔku
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_095.wav,1.8604375,e gɔ gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_096.wav,1.9511875,e ɖo mawusi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_097.wav,3.4031875,fina a sii ɖɔ fi e a gosin ɔ nu mi a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_098.wav,2.0873125,un hεn ɔ na blo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_099.wav,2.11,eo nyε un kpewu a mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_100.wav,1.9511875,mɔ jεn wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_101.wav,2.01925,e gbla klεklε nu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_102.wav,2.0873125,e gbe yawo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_103.wav,2.38225,wema ce yi gbe un ja
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_104.wav,2.155375,glo mɔ glo sɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_105.wav,2.3595625,glelilε ma nyɔ ze
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_106.wav,3.9930625,sɔ gbɔ yi do kan sɔ kan yi do gbɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_107.wav,2.92675,nyɔnu e sin avɔ un yi ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_108.wav,4.1745625,e nɔ gu bo tεnmε tεnmε lε bo nɔ sɔ do akpo mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_109.wav,2.11,un ɖo gbe towe xo wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_110.wav,2.7225625,e fyɔn nutitε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_111.wav,2.20075,e fyɔn nutitε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_112.wav,2.473,mawu ni na mi gbigbɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_113.wav,2.4503125,a nɔ blo gbangan din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_114.wav,1.83775,dεdε sia
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_115.wav,2.20075,e ɖo gankpa ɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_116.wav,2.11,e gbo mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_117.wav,2.1326875,e gblɔn kudan
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_118.wav,3.2670625,e jε adan gblɔn nu kεntɔ tɔn ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_119.wav,2.2234375,e nyi nukplɔnmεtɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_120.wav,2.2915,e ɖo do gɔngɔn ɖe mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_121.wav,1.8604375,tɔ ɔ gɔngɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_122.wav,1.9965625,zin gɔngɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_123.wav,2.4049375,e ɖi sa gbɔn toxo ɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_124.wav,2.8133125,vi ce ɖo sa ɖi wε ɖo gbεnde mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_125.wav,2.74525,e gblɔn adan ɖɔ emi na blo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_126.wav,2.2688125,e sa bogbe ɖo ye
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_127.wav,3.47125,e kanbyɔ mi ɖɔ hwetεnu tɔ ce na wa aji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_128.wav,2.7225625,akwε ɖasi tɔn kpɔ gbobli
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_129.wav,3.5393125,akwε ɖo tɔ ce sin vatε mε gbidii
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_130.wav,1.65625,e ɖɔ a na wa
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_131.wav,2.2915,e ɖɔ nu mi ɖɔ tɔ tɔn na wa
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_132.wav,2.064625,un ɖu lan ɖee a xɔ ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_133.wav,2.1326875,un su ɖaxo sɔ we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_134.wav,2.20075,nyibu klo hu lεngbɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_135.wav,2.1780625,totεmε a xwe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_136.wav,1.7243125,wema elɔ ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_137.wav,1.7696875,mε elɔ lε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_138.wav,5.9895625,e kan byɔ ahwlikpɔnuwa ɖɔ axi wε xwe aji nukanbyɔ ɔ xo wε nɔ gɔ nu we a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_139.wav,1.6789375,mε gɔn a xwe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_140.wav,1.747,mε tɔn wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_141.wav,1.6789375,mε wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/herman/herman_fongbe_corp015_142.wav,2.2234375,mε e un ɖɔ xo na ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_001.wav,1.4293125,un na ye sin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_002.wav,3.9930625,gbogbo e mi ɖɔ xo nε ɔ un sɔ mɔ ε gbeɖe a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_003.wav,1.6789375,un glo e
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_004.wav,1.9965625,wutu tɔn sun glo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_005.wav,2.1326875,e gba gbe ala bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_006.wav,2.246125,afɔdomε ce gbidi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_007.wav,1.8150625,dawe elɔ ɖi ga kaka
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_008.wav,2.246125,e hεn do ɔ gblo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_009.wav,1.9285,gblo ali nε ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_010.wav,2.064625,nusunnu ɔ ci gbεdε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_011.wav,1.610875,ze gbe yi ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_012.wav,1.747,ye ɖo gan yɔyɔ na ɖo wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_013.wav,1.6789375,xo ɔ gɔndɔn do mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_014.wav,2.20075,e kplε yi kpo ka kpo go kpo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_015.wav,1.747,e tiin ɖazɔmε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_016.wav,1.5428125,a ko se a wε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_017.wav,1.3613125,e ko mɔ ε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_018.wav,1.747,un ko ɖu nu a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_019.wav,5.4450625,gudunɔ damlɔ bo fɔn bo mɔ to ɖo zan ji aɖawun ɖazɔnsi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_020.wav,1.9965625,mε ɖebu sin xomε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_021.wav,1.747,vi towe lε lo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_022.wav,1.747,dada ce gba go
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_023.wav,2.6318125,e glɔn gbɔ tɔn lε do kpa mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_024.wav,2.246125,akpa tε xwe e hɔn jε gbe do
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_025.wav,1.4974375,e ji gbɔn to
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_026.wav,3.153625,vi tɔn ku wε zɔn bɔ e lε ji vi ɖevo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_027.wav,3.0175,fun kɔ sin nukun ce ji nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_028.wav,2.518375,e ɖo anɔ gbanjangbanjan
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_029.wav,3.9930625,nya bonɔ elɔ ɖo afɔ gεjεgεjε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_030.wav,2.6318125,maga su kpɔ gbεgbε ɖaxi mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_031.wav,2.4503125,e ɖo avi ya wε ɖo gbεmε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_032.wav,2.9040625,yovozεn ɔ klo kaka bo ci gbawun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_033.wav,4.4921875,ye zan nu ɖo nuwiwa ɔ do mε kaka bɔ e gbe lu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_034.wav,1.9965625,gbe tɔn xla
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_035.wav,5.513125,kɔta we nɔ nɔ kpɔ a ɖe na nyi kɔta ɖe na nyi gbakwεgbakwε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_036.wav,2.7679375,gbεtɔ ɖo gbagba ɖo hun ɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_037.wav,2.20075,a nɔ mɔ ε gbɔ a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_038.wav,2.1326875,ye klan gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_039.wav,2.246125,un se mɔto towe gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_040.wav,2.20075,un se xo towe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_041.wav,2.246125,e gblɔn xo ɔ nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_042.wav,1.8150625,mi byɔ xwegbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_043.wav,2.20075,gle ɔ su gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_044.wav,1.9965625,gbehan su gle ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_045.wav,2.1326875,sin ɔ gba gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_046.wav,2.6318125,tɔ ɔ gba jinukun lε bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_047.wav,4.0384375,un na sε wema elɔ do nɔvi ce gbɔn posu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_048.wav,2.699875,e ɖo ganbaɖa nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_049.wav,2.699875,zingidi gεyin wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_050.wav,2.3141875,nu gεyingεyin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_051.wav,4.1065,akwε e ɖasi ce ɔ bi vɔ gbidigbidi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_052.wav,2.064625,azɔn gbε do mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_053.wav,2.1326875,e ɖo geɖee
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_054.wav,2.1326875,e nyi gεn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_055.wav,2.3141875,e dan hun gbɔn fi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_056.wav,3.28975,nɔcyɔvi ɔ nɔ sa lele
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_057.wav,1.4974375,hwε lo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_058.wav,2.20075,e wa lobo ɖu nu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_059.wav,1.9285,un wa bε yi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_060.wav,1.9965625,e jε gle ɖo fi ε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_061.wav,2.836,nu ci kɔ ni bɔ e ganja
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_062.wav,2.246125,e gan jε azinkpo mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_063.wav,1.610875,jonɔ wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_064.wav,2.3141875,dosu wun sin nu jonɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_065.wav,1.8150625,gla se a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_066.wav,1.6789375,mi gla
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_067.wav,1.4974375,nyε we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_068.wav,1.4974375,ye ɖo fi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_069.wav,1.747,wemaxɔmεvi wε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_070.wav,2.518375,nutε hwε a nɔ kplɔn ɖo wemaxɔmε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_071.wav,1.4974375,ye wε ɖu we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_072.wav,1.8604375,e sɔgbe gbannana
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_073.wav,1.8604375,towe gbε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_074.wav,2.518375,mi gbeje xo ɔ kpɔn ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_075.wav,1.747,hwezivɔ gbε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp011_076.wav,2.518375,e gba jε mε nu xo ɔ ganji a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_001.wav,3.53925,nu nε a blo ɔ e gble xomε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_002.wav,2.064625,e gble xomε do mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_003.wav,3.47125,gbowele sin xomε bo syɔ hun ɖo tɔ ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_004.wav,2.9494375,adɔn gεnnyigεnnyi ɖie jayi e
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_005.wav,1.610875,un gɔ xo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_006.wav,1.610875,xo gɔ mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_007.wav,2.38225,e gbε ɖɔ ye kun blo mɔ o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_008.wav,2.1326875,e do gesi mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_009.wav,2.064625,e ɖo glagla blo wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_010.wav,1.9965625,e ɖo glagla ɖu wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_011.wav,2.246125,kεkε tɔn sin gan nɔ ɖɔ glεwun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_012.wav,1.9965625,nu gangan wε blo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_013.wav,1.6789375,nε a blo gbɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_014.wav,1.9285,e blo ɖo ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_015.wav,1.9965625,e blo ɖo gan tɔn ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_016.wav,1.8604375,e blo ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_017.wav,2.1326875,e blo ganji tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_018.wav,2.699875,e blo gadagada bo jayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_019.wav,2.7679375,e nɔ blo gangannagansu din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_020.wav,2.38225,e nɔ ge nu din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_021.wav,2.5864375,ye ɖo zingidi ɖu wε gannyii
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_022.wav,2.246125,nabi wε nyi ga tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_023.wav,2.246125,akwε gbo vε mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_024.wav,2.4503125,nɔvi ce na wa godogodo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_025.wav,1.9285,asi towe lo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_026.wav,3.28975,ye bli awinnya gidigbaja ɖe do su yɔ ɔ na
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_027.wav,2.6318125,vi lε mi ɖu xwe ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_028.wav,1.8150625,kinikini nɔ go
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_029.wav,2.6318125,fevi ɔ do dε gblεlεε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_030.wav,1.8604375,vi tɔn ɖie a mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_031.wav,1.9965625,mi mɔ xwe fufo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_032.wav,2.9040625,fufo nu azɔ ɔ tɔin ɖie
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_033.wav,3.0855625,e wa yi gbe ɖɔ emi wu wε sɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_034.wav,3.47125,ganxixo nabi a na do fo azɔ ɔ na
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_035.wav,3.65275,ganxixo nabi mε a na fo azɔ ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_036.wav,1.9965625,un ɖo na fo wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_037.wav,2.246125,e na gbeta
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_038.wav,3.4031875,ye gbo e do dajo kɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_039.wav,2.5864375,a wa fi hweɖebunu ɔ mi nɔ ɖu nu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_040.wav,3.0855625,nɔ ce kplan mi yi dɔn azɔn ɖokpo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_041.wav,2.4503125,xo ɔ gbɔjɔ lanmε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_042.wav,2.246125,lanmε ce gbɔjɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_043.wav,2.9040625,e yi i dasi ce gannugannu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_044.wav,4.56025,e xa gblagada ɔ e nɔ lε xa klobotwe ou go dwee
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/inconnu/inconnu_fongbe_corp012_045.wav,2.38225,ahan elɔ gla
